MSSubClass,MSZoning,LotArea,Utilities,LotConfig,BldgType,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,BsmtFinSF2,TotalBsmtSF,2ndFlrSF,FullBath,BedroomAbvGr,KitchenAbvGr,Fireplaces,GarageArea,PoolArea,SaleCondition,SalePrice
20,RL,13284,AllPub,Inside,1Fam,5,1954,1954,Wd Sdng,0.0,1383.0,0,1,3,1,1,354.0,0,Normal,165000.0
90,RL,7018,AllPub,Inside,Duplex,5,1979,1979,Plywood,0.0,0.0,0,2,4,2,0,400.0,0,Alloca,118858.0
60,RL,7056,AllPub,Inside,1Fam,5,1963,1963,HdBoard,0.0,780.0,813,1,4,1,1,483.0,0,Normal,140000.0
30,RM,8765,AllPub,Inside,1Fam,6,1936,1950,Wd Sdng,0.0,951.0,0,1,2,1,0,327.0,0,Abnorml,106500.0
90,RL,7018,AllPub,Inside,Duplex,5,1979,1979,Plywood,0.0,0.0,1120,2,6,2,0,528.0,0,Alloca,142953.0
20,RL,12919,AllPub,Inside,1Fam,5,2009,2010,VinylSd,0.0,2330.0,0,2,2,1,2,820.0,0,Partial,611657.0
20,RL,6993,AllPub,Inside,1Fam,7,1961,1994,HdBoard,0.0,912.0,0,1,3,1,1,288.0,0,Normal,135000.0
20,RL,7340,AllPub,Inside,1Fam,6,1971,1971,HdBoard,0.0,858.0,0,1,2,1,0,684.0,0,Normal,110000.0
20,RL,8712,AllPub,Inside,1Fam,7,1957,2000,MetalSd,0.0,992.0,0,1,2,1,0,756.0,0,Normal,153000.0
60,RL,7875,AllPub,Inside,1Fam,5,2003,2003,VinylSd,0.0,783.0,702,2,3,1,1,393.0,0,Normal,180000.0
20,RL,14859,AllPub,CulDSac,1Fam,5,2006,2006,VinylSd,0.0,1670.0,0,2,3,1,1,690.0,0,Partial,240000.0
20,RL,6173,AllPub,Inside,1Fam,6,1967,1967,HdBoard,0.0,876.0,0,1,3,1,0,288.0,0,Normal,125500.0
20,RL,9920,AllPub,Inside,1Fam,5,1954,1954,HdBoard,290.0,1056.0,0,1,3,1,0,280.0,0,Normal,128000.0
20,RL,13501,AllPub,Corner,1Fam,5,2006,2006,VinylSd,0.0,1623.0,0,2,3,1,1,865.0,0,Normal,255000.0
50,RL,11500,AllPub,Inside,1Fam,7,1936,1987,BrkFace,0.0,1017.0,1037,1,3,1,1,180.0,0,Normal,250000.0
20,RL,8885,AllPub,Inside,1Fam,5,1983,1983,HdBoard,324.0,864.0,0,1,2,1,0,484.0,0,Normal,131000.0
60,RL,12589,AllPub,Inside,1Fam,5,2005,2005,VinylSd,0.0,742.0,742,2,3,1,1,390.0,0,Normal,174000.0
90,RL,11600,AllPub,Corner,Duplex,5,1960,1960,MetalSd,0.0,1105.0,1169,2,5,2,0,480.0,0,Normal,154300.0
20,RL,9286,AllPub,CulDSac,1Fam,7,1977,1989,HdBoard,0.0,1268.0,0,1,3,1,0,252.0,0,Normal,143500.0
30,RM,6120,AllPub,Inside,1Fam,7,1925,1950,MetalSd,0.0,768.0,0,1,3,1,0,450.0,0,Abnorml,88000.0
90,RH,6270,AllPub,Inside,Duplex,6,1949,1950,MetalSd,0.0,1001.0,1001,2,4,2,0,871.0,0,Normal,145000.0
160,FV,3000,AllPub,Inside,TwnhsE,5,2009,2009,VinylSd,0.0,612.0,612,2,2,1,0,528.0,0,Partial,173733.0
160,RM,2001,AllPub,Inside,Twnhs,5,1970,1970,CemntBd,0.0,546.0,546,1,3,1,0,286.0,0,Normal,75000.0
20,C (all),9000,AllPub,Inside,1Fam,3,1949,1950,AsbShng,0.0,480.0,0,0,1,1,0,308.0,0,Abnorml,35311.0
20,RL,17140,AllPub,Inside,1Fam,6,1956,1956,VinylSd,0.0,1134.0,0,1,3,1,0,284.0,0,Normal,135000.0
60,RL,13125,AllPub,Corner,1Fam,5,1991,1991,HdBoard,634.0,1104.0,1215,2,4,1,1,833.0,0,Normal,238000.0
20,RL,11029,AllPub,Corner,1Fam,8,1958,2002,MetalSd,411.0,1184.0,0,1,3,1,1,601.0,0,Normal,176500.0
60,RL,8462,AllPub,Inside,1Fam,5,1994,1994,HdBoard,0.0,928.0,785,2,3,1,0,471.0,0,Normal,201000.0
90,RL,8777,AllPub,Inside,Duplex,7,1900,2003,MetalSd,0.0,1272.0,928,2,4,2,0,0.0,0,Normal,145900.0
20,RL,10237,AllPub,Inside,1Fam,5,2005,2006,VinylSd,0.0,1316.0,0,2,3,1,1,397.0,0,Partial,169990.0
120,RL,8012,AllPub,Inside,TwnhsE,5,1993,1994,Plywood,841.0,1604.0,0,2,2,1,1,533.0,0,Normal,193000.0
20,RL,10240,AllPub,Inside,1Fam,6,1980,1980,Plywood,1061.0,1686.0,0,2,3,1,1,612.0,0,Normal,207500.0
20,RL,15611,AllPub,Corner,1Fam,6,1977,1977,VinylSd,93.0,1126.0,0,2,3,1,0,540.0,0,Abnorml,175000.0
60,RL,11999,AllPub,Inside,1Fam,5,2003,2004,VinylSd,0.0,1181.0,1140,2,4,1,1,656.0,0,Normal,285000.0
60,RL,9900,AllPub,Inside,1Fam,5,1968,1968,MetalSd,0.0,832.0,880,2,4,1,1,486.0,0,Normal,176000.0
20,RL,11838,AllPub,Inside,1Fam,5,2001,2001,VinylSd,0.0,1753.0,0,2,3,1,1,522.0,0,Normal,236500.0
60,RL,13006,AllPub,Corner,1Fam,5,1997,1997,HdBoard,0.0,964.0,1243,2,4,1,1,642.0,0,Normal,222000.0
20,RL,8925,AllPub,Inside,1Fam,5,2007,2007,VinylSd,0.0,1466.0,0,2,3,1,0,610.0,0,Normal,201000.0
20,RL,9100,AllPub,Inside,1Fam,6,1965,1965,VinylSd,466.0,925.0,0,1,2,1,0,429.0,0,Normal,117500.0
20,RL,11670,AllPub,Corner,1Fam,5,2006,2006,VinylSd,0.0,1905.0,0,2,3,1,1,788.0,0,Normal,320000.0
20,RL,8487,AllPub,FR2,1Fam,5,2004,2004,VinylSd,0.0,1500.0,0,2,3,1,0,570.0,0,Normal,190000.0
20,RL,27650,AllPub,Inside,1Fam,7,1960,2007,Wd Sdng,0.0,585.0,0,2,4,1,1,505.0,0,Normal,242000.0
30,RL,5825,AllPub,Inside,1Fam,5,1926,1953,MetalSd,0.0,600.0,0,1,1,1,0,528.0,0,Normal,79900.0
20,RL,10083,AllPub,Inside,1Fam,5,2003,2003,VinylSd,0.0,1176.0,0,2,2,1,0,555.0,0,Normal,184900.0
60,RL,9675,AllPub,Inside,1Fam,5,2005,2005,VinylSd,0.0,1113.0,858,2,3,1,1,689.0,0,Normal,253000.0
60,RL,8760,AllPub,Inside,1Fam,5,2006,2006,VinylSd,0.0,1391.0,571,2,3,1,0,868.0,0,Partial,239799.0
70,RL,24090,AllPub,Inside,1Fam,7,1940,1950,MetalSd,0.0,1032.0,1196,2,4,1,2,349.0,0,Normal,244400.0
90,RL,12640,AllPub,Inside,Duplex,5,1976,1976,Plywood,396.0,1728.0,0,2,4,2,0,574.0,0,Normal,150900.0
60,RL,8755,AllPub,FR2,1Fam,5,1999,1999,VinylSd,0.0,992.0,1038,2,3,1,1,390.0,0,Normal,214000.0
90,RL,7711,AllPub,Inside,Duplex,3,1977,1977,MetalSd,0.0,1440.0,0,2,4,2,0,0.0,0,Abnorml,150000.0
90,RL,25000,AllPub,Inside,Duplex,4,1967,1967,HdBoard,0.0,1632.0,0,2,4,2,0,576.0,0,Normal,143000.0
20,RL,14375,NoSeWa,CulDSac,1Fam,6,1958,1958,HdBoard,354.0,819.0,0,1,3,1,1,525.0,0,Abnorml,137500.0
50,RM,8820,AllPub,Corner,1Fam,6,1890,1996,VinylSd,0.0,1088.0,561,1,2,1,0,456.0,0,Normal,124900.0
80,RL,8163,AllPub,Inside,1Fam,6,1959,1959,HdBoard,294.0,1144.0,0,1,3,1,1,796.0,0,Normal,143000.0
20,RL,14536,AllPub,Inside,1Fam,5,2002,2003,VinylSd,0.0,1616.0,0,2,3,1,1,808.0,0,Normal,270000.0
60,RL,14006,AllPub,Inside,1Fam,5,2002,2002,VinylSd,0.0,936.0,840,2,3,1,1,474.0,0,Normal,192500.0
20,RL,9360,AllPub,Inside,1Fam,7,1972,2006,Plywood,0.0,1161.0,0,1,3,1,1,676.0,0,Normal,197500.0
20,RL,7200,AllPub,Inside,1Fam,8,1950,2002,VinylSd,149.0,864.0,0,1,3,1,0,720.0,0,Normal,129000.0
20,RH,7800,AllPub,Corner,1Fam,5,1965,1965,VinylSd,0.0,828.0,0,1,3,1,0,300.0,0,Abnorml,119900.0
85,RL,7200,AllPub,Inside,1Fam,8,1972,2003,WdShing,0.0,768.0,0,1,2,1,0,396.0,0,Normal,133900.0
60,RL,11075,AllPub,Inside,1Fam,4,1969,1969,HdBoard,193.0,784.0,800,2,4,1,1,530.0,0,Normal,172000.0
90,RL,9400,AllPub,CulDSac,Duplex,5,1975,1975,WdShing,0.0,945.0,0,2,4,0,0,0.0,0,AdjLand,127500.0
90,RH,7136,AllPub,Inside,Duplex,6,1946,1950,MetalSd,0.0,979.0,979,2,4,2,0,492.0,0,Normal,145000.0
160,RM,1300,AllPub,Inside,TwnhsE,6,1980,1980,MetalSd,0.0,561.0,668,1,2,1,1,462.0,0,Normal,124000.0
20,RL,7420,AllPub,Inside,1Fam,5,1962,1962,MetalSd,0.0,1057.0,0,1,3,1,0,576.0,0,Normal,132000.0
20,RL,8450,AllPub,Inside,1Fam,5,2003,2003,VinylSd,0.0,1337.0,0,2,3,1,0,531.0,0,Normal,185000.0
160,FV,2572,AllPub,FR2,Twnhs,5,1999,1999,MetalSd,0.0,696.0,720,2,3,1,0,484.0,0,Normal,155000.0
20,RL,7207,AllPub,Inside,1Fam,7,1958,2008,Wd Sdng,0.0,858.0,0,1,2,1,0,0.0,0,Normal,116500.0
60,RL,12227,AllPub,Corner,1Fam,7,1977,1995,HdBoard,0.0,1330.0,1330,2,4,1,1,619.0,0,Normal,272000.0
160,RL,2308,AllPub,Corner,TwnhsE,6,1976,1976,Plywood,0.0,804.0,744,2,3,1,1,440.0,0,Normal,155000.0
20,RL,11923,AllPub,Corner,1Fam,5,2007,2007,VinylSd,0.0,1800.0,0,2,2,1,0,702.0,0,Normal,239000.0
60,RL,11316,AllPub,Corner,1Fam,5,2002,2003,VinylSd,0.0,817.0,1070,2,4,1,1,510.0,0,Normal,214900.0
60,RL,10237,AllPub,Inside,1Fam,5,2005,2007,VinylSd,0.0,783.0,701,2,3,1,1,393.0,0,Partial,178900.0
50,RL,9600,AllPub,Inside,1Fam,7,1940,1950,MetalSd,0.0,728.0,332,1,2,1,2,256.0,0,Normal,160000.0
20,RL,7390,AllPub,Inside,1Fam,7,1955,1955,Wd Sdng,0.0,1098.0,0,1,3,1,0,260.0,0,Normal,135000.0
50,RM,5925,AllPub,Inside,1Fam,6,1910,1950,VinylSd,0.0,600.0,368,1,2,1,0,0.0,0,Abnorml,37900.0
190,RL,10382,AllPub,Inside,2fmCon,5,1958,1958,HdBoard,0.0,588.0,0,1,2,1,0,264.0,0,Normal,140000.0
50,RL,10800,AllPub,Inside,1Fam,4,1949,1950,AsbShng,0.0,720.0,472,1,4,1,0,0.0,0,Abnorml,135000.0
160,RL,2268,AllPub,Inside,Twnhs,5,2003,2004,VinylSd,0.0,764.0,862,2,2,1,0,474.0,0,Normal,173000.0
120,RL,7892,AllPub,Inside,TwnhsE,5,1979,1979,Plywood,0.0,918.0,0,2,2,1,1,264.0,0,Normal,99500.0
20,FV,11639,AllPub,Corner,1Fam,5,2007,2008,CemntBd,0.0,1428.0,0,2,3,1,0,480.0,0,Partial,182000.0
70,RL,11414,AllPub,Corner,1Fam,8,1910,1993,HdBoard,0.0,728.0,883,1,3,1,0,532.0,0,Normal,167500.0
160,FV,2651,AllPub,FR2,Twnhs,5,2000,2000,MetalSd,0.0,673.0,709,2,3,1,0,490.0,0,Normal,165000.0
30,RL,5900,AllPub,Inside,1Fam,7,1923,1958,Wd Sdng,0.0,440.0,0,1,2,1,0,0.0,0,Normal,85500.0
120,FV,4274,AllPub,Inside,TwnhsE,5,2006,2007,VinylSd,0.0,1241.0,0,1,1,1,0,569.0,0,Partial,199900.0
20,RL,9450,AllPub,Inside,1Fam,5,1954,1954,MetalSd,0.0,894.0,0,1,3,1,0,400.0,0,Abnorml,110000.0
20,RL,8816,AllPub,Corner,1Fam,6,1963,1963,VinylSd,0.0,1121.0,0,1,3,1,0,480.0,0,Normal,139000.0
85,RL,12122,AllPub,Corner,1Fam,9,1961,2007,CemntBd,0.0,944.0,0,1,3,1,0,588.0,0,Normal,178400.0
60,RL,12203,AllPub,Corner,1Fam,5,1998,1999,VinylSd,0.0,1225.0,1336,2,4,1,1,676.0,0,Normal,336000.0
20,RL,3182,AllPub,Inside,1Fam,5,2007,2007,VinylSd,0.0,1266.0,0,2,2,1,1,388.0,0,Normal,159895.0
60,RL,11250,AllPub,Corner,1Fam,5,2002,2002,CemntBd,0.0,1128.0,1141,2,4,1,1,779.0,0,Normal,255900.0
90,RL,10125,AllPub,Inside,Duplex,5,1977,1977,Plywood,0.0,0.0,432,2,4,2,0,539.0,0,Normal,126000.0
190,RL,10880,AllPub,Inside,2fmCon,5,1950,1950,MetalSd,0.0,1164.0,0,1,3,1,0,240.0,0,Normal,125000.0
50,RM,5310,AllPub,Corner,1Fam,8,1910,2003,VinylSd,0.0,485.0,634,1,2,1,0,255.0,0,Normal,117000.0
20,RL,10159,AllPub,Inside,1Fam,5,2009,2010,VinylSd,0.0,1930.0,0,2,3,1,1,606.0,0,Partial,395192.0
60,RL,12046,AllPub,Inside,1Fam,6,1976,1976,Plywood,0.0,848.0,912,2,4,1,1,551.0,0,Normal,195000.0
60,FV,8125,AllPub,Inside,1Fam,5,2006,2006,VinylSd,0.0,770.0,798,2,3,1,0,614.0,0,Partial,197000.0
60,RL,9452,AllPub,Inside,1Fam,5,1997,1998,VinylSd,0.0,1396.0,985,2,3,1,1,870.0,0,Normal,348000.0
70,RM,17671,AllPub,Corner,1Fam,9,1882,1986,Wd Sdng,0.0,916.0,826,1,4,1,1,424.0,0,Normal,168000.0
60,RL,9760,AllPub,Inside,1Fam,8,1964,1993,Wd Sdng,117.0,822.0,831,2,3,1,1,440.0,0,Normal,187000.0
60,RL,8846,AllPub,Inside,1Fam,5,2005,2006,VinylSd,0.0,750.0,750,2,3,1,0,564.0,0,Partial,173900.0
20,RL,12456,AllPub,FR2,1Fam,5,2006,2007,CemntBd,0.0,1700.0,0,2,3,1,1,786.0,0,Normal,337500.0
50,RL,4712,AllPub,Inside,1Fam,7,1946,1950,MetalSd,0.0,747.0,456,1,3,1,0,305.0,0,Abnorml,121600.0
20,RL,10659,AllPub,Inside,1Fam,6,1961,1961,Wd Sdng,0.0,1050.0,0,1,3,1,0,368.0,0,Normal,136500.0
20,RL,11717,AllPub,Inside,1Fam,6,1970,1970,HdBoard,0.0,1442.0,0,2,2,1,1,615.0,0,Normal,185000.0
30,RM,9786,AllPub,Inside,1Fam,4,1922,1950,Wd Sdng,0.0,1007.0,0,1,3,1,1,210.0,0,Normal,91000.0
20,RL,6762,AllPub,Inside,1Fam,5,2006,2006,VinylSd,0.0,1187.0,0,2,2,1,0,632.0,0,Normal,206000.0
20,RL,10206,AllPub,Corner,1Fam,3,1952,1952,BrkComm,0.0,0.0,0,1,2,1,0,528.0,0,Normal,82000.0
30,RL,5400,AllPub,Corner,1Fam,6,1920,1950,Wd Sdng,0.0,691.0,0,1,2,1,0,216.0,0,Abnorml,86000.0
20,RL,11957,AllPub,Inside,1Fam,5,2006,2006,VinylSd,0.0,1574.0,0,2,3,1,1,824.0,0,Normal,232000.0
90,RL,11500,AllPub,Corner,Duplex,6,1976,1976,VinylSd,0.0,1680.0,0,2,4,2,0,528.0,0,Normal,136905.0
120,RL,3182,AllPub,Inside,TwnhsE,5,2005,2006,VinylSd,0.0,1346.0,0,2,1,1,1,457.0,0,Normal,181000.0
80,RL,8385,AllPub,Inside,1Fam,8,1977,1977,HdBoard,0.0,985.0,0,2,3,1,0,328.0,0,Normal,149900.0
20,RL,12155,AllPub,Inside,1Fam,3,1970,1970,Plywood,0.0,1657.0,0,2,3,1,1,484.0,0,Normal,163500.0
160,RM,2217,AllPub,Inside,TwnhsE,4,1970,1970,CemntBd,273.0,546.0,546,1,3,1,0,286.0,0,Normal,88000.0
20,RL,12118,AllPub,CulDSac,1Fam,5,2004,2005,VinylSd,0.0,1710.0,0,2,3,1,1,550.0,0,Normal,240000.0
50,RL,6000,AllPub,Inside,1Fam,5,1926,1950,Wd Sdng,0.0,1008.0,0,2,4,1,0,0.0,0,Normal,102000.0
50,RL,21286,AllPub,Inside,1Fam,5,1948,1950,Wd Sdng,0.0,720.0,551,2,4,1,1,312.0,0,Normal,135000.0
90,RL,9825,AllPub,Inside,Duplex,5,1965,1965,AsphShn,0.0,0.0,0,2,4,2,0,0.0,0,Normal,100000.0
70,RL,10592,AllPub,Inside,1Fam,7,1923,1996,Wd Sdng,0.0,602.0,602,1,3,1,2,180.0,0,Normal,165000.0
30,RM,7200,AllPub,Inside,1Fam,4,1910,2006,MetalSd,465.0,1022.0,0,1,2,1,0,280.0,0,Normal,85000.0
20,RL,11664,AllPub,Inside,1Fam,5,1948,1950,MetalSd,0.0,1082.0,0,1,2,1,1,240.0,0,Normal,119200.0
60,RL,8400,AllPub,Inside,1Fam,6,2001,2001,VinylSd,0.0,810.0,855,2,3,1,0,528.0,0,Normal,227000.0
20,RL,11883,AllPub,Inside,1Fam,5,1996,1996,VinylSd,0.0,1504.0,0,2,3,1,1,478.0,0,Normal,203000.0
120,RL,5814,AllPub,CulDSac,TwnhsE,5,1984,1984,HdBoard,0.0,1220.0,0,1,1,1,1,565.0,0,Abnorml,187500.0
80,RL,10784,AllPub,FR2,1Fam,5,1991,1992,HdBoard,0.0,384.0,670,2,3,1,1,402.0,0,Normal,160000.0
120,RL,3013,AllPub,Inside,TwnhsE,5,2005,2005,VinylSd,0.0,1362.0,0,2,2,1,1,440.0,0,Normal,213490.0
20,RL,7024,AllPub,Inside,1Fam,5,2005,2005,VinylSd,0.0,1132.0,0,1,2,1,0,451.0,0,Normal,176000.0
20,RL,7406,AllPub,Inside,1Fam,5,2006,2006,VinylSd,0.0,1199.0,0,2,2,1,0,632.0,0,Partial,194000.0
50,RM,9439,AllPub,Inside,1Fam,5,1930,1950,Wd Sdng,0.0,912.0,336,1,2,1,0,160.0,0,Normal,87000.0
120,RL,3182,AllPub,Inside,TwnhsE,5,2005,2006,VinylSd,0.0,1346.0,0,2,2,1,1,437.0,0,Normal,191000.0
20,RL,15498,AllPub,Corner,1Fam,6,1976,1976,Stone,400.0,1565.0,0,2,2,1,1,665.0,0,Abnorml,287000.0
20,RL,7700,AllPub,Corner,1Fam,5,1972,1972,VinylSd,468.0,882.0,0,1,3,1,0,461.0,0,Normal,112500.0
20,RL,9300,AllPub,Inside,1Fam,5,1960,1960,MetalSd,0.0,1268.0,0,1,3,1,2,461.0,0,Normal,167500.0
20,RL,9520,AllPub,Inside,1Fam,5,2007,2008,VinylSd,0.0,1638.0,0,2,3,1,1,800.0,0,Partial,293077.0
50,RL,9492,AllPub,Inside,1Fam,5,1941,1950,WdShing,41.0,768.0,408,1,3,1,1,240.0,0,Normal,105000.0
160,RM,1680,AllPub,Inside,Twnhs,7,1972,1972,HdBoard,0.0,672.0,546,1,3,1,0,264.0,0,Normal,118000.0
190,RH,7082,AllPub,Inside,2fmCon,8,1916,1995,VinylSd,0.0,686.0,980,2,5,2,0,0.0,0,Normal,160000.0
75,RL,15863,AllPub,Corner,1Fam,3,1920,1970,Wd Sdng,0.0,824.0,998,2,5,1,2,672.0,0,Normal,197000.0
60,RL,14541,AllPub,Corner,1Fam,7,1993,1993,MetalSd,0.0,1338.0,1168,2,5,1,1,796.0,0,Abnorml,310000.0
20,RL,8125,AllPub,Inside,1Fam,5,2002,2002,VinylSd,0.0,1654.0,0,2,3,1,0,900.0,0,Normal,230000.0
30,RL,6305,AllPub,Inside,1Fam,7,1938,1950,MetalSd,0.0,920.0,0,1,2,1,1,240.0,0,Normal,119750.0
20,RL,11500,AllPub,CulDSac,1Fam,3,1957,1957,Wd Sdng,0.0,0.0,0,1,3,1,0,290.0,0,Normal,84000.0
20,RL,12898,AllPub,Inside,1Fam,5,2007,2008,VinylSd,0.0,1620.0,0,2,2,1,1,912.0,0,Normal,315500.0
60,RL,9240,AllPub,Inside,1Fam,5,2001,2002,VinylSd,0.0,1055.0,1208,2,3,1,1,905.0,0,Normal,287000.0
160,RM,1533,AllPub,Inside,Twnhs,6,1970,2008,CemntBd,0.0,546.0,546,1,3,1,1,0.0,0,Normal,97000.0
180,RM,1477,AllPub,Inside,TwnhsE,4,1970,1970,CemntBd,0.0,630.0,0,1,1,1,0,286.0,0,Normal,80000.0
20,RL,13125,AllPub,Corner,1Fam,4,1957,2000,Wd Sdng,682.0,1134.0,0,2,3,1,1,484.0,0,Normal,155000.0
60,RL,9130,AllPub,Inside,1Fam,8,1966,2000,HdBoard,64.0,800.0,832,1,4,1,0,484.0,0,Normal,173000.0
120,RL,5381,AllPub,Inside,Twnhs,5,2005,2005,VinylSd,0.0,1306.0,0,2,1,1,1,624.0,0,Normal,196000.0
60,RL,11839,AllPub,Inside,1Fam,5,1990,1990,HdBoard,0.0,1475.0,797,2,4,1,1,514.0,0,Normal,262280.0
20,RL,9600,AllPub,Inside,1Fam,5,1981,1981,BrkFace,0.0,2524.0,0,2,4,1,1,542.0,0,Normal,278000.0
20,RL,13680,AllPub,CulDSac,1Fam,5,1955,1955,BrkFace,0.0,0.0,0,2,4,1,1,452.0,0,Normal,139600.0
60,RL,16056,AllPub,Inside,1Fam,5,2005,2006,CemntBd,0.0,1992.0,876,3,4,1,1,716.0,0,Partial,556581.0
20,RL,9245,AllPub,Inside,1Fam,5,1994,1995,VinylSd,0.0,990.0,0,1,3,1,0,672.0,0,Normal,145000.0
20,RL,21750,AllPub,Inside,1Fam,4,1960,2006,HdBoard,0.0,0.0,0,1,3,1,1,336.0,0,Normal,115000.0
20,RL,11100,AllPub,Inside,1Fam,7,1946,2006,MetalSd,0.0,0.0,0,1,2,1,0,308.0,0,Abnorml,84900.0
20,RL,8993,AllPub,Inside,1Fam,5,2007,2007,VinylSd,0.0,1302.0,0,2,3,1,0,436.0,0,Partial,176485.0
20,RL,11175,AllPub,Corner,1Fam,5,2007,2007,VinylSd,0.0,1316.0,0,2,3,1,1,440.0,0,Partial,200141.0
60,RL,9500,AllPub,Corner,1Fam,6,1964,1978,VinylSd,0.0,816.0,850,1,4,1,1,540.0,0,Normal,165000.0
20,RL,8562,AllPub,Inside,1Fam,6,1957,2002,HdBoard,0.0,1216.0,0,1,4,1,1,364.0,0,Normal,144500.0
60,RL,11367,AllPub,Corner,1Fam,5,2002,2002,VinylSd,0.0,1065.0,898,2,3,1,1,586.0,0,Normal,255000.0
20,RL,11361,AllPub,Inside,1Fam,5,1976,1976,Plywood,0.0,1193.0,0,2,3,1,1,478.0,0,Abnorml,180000.0
120,RL,7052,AllPub,Inside,TwnhsE,5,2005,2005,VinylSd,0.0,1364.0,0,2,2,1,1,484.0,0,Normal,185850.0
60,RL,29959,AllPub,FR2,1Fam,6,1994,1994,HdBoard,0.0,973.0,871,2,3,1,1,467.0,0,Normal,248000.0
60,RL,11308,AllPub,Inside,1Fam,5,2008,2008,VinylSd,0.0,1104.0,1054,2,3,1,1,836.0,0,Normal,335000.0
50,RL,11275,AllPub,Corner,1Fam,7,1932,1950,MetalSd,557.0,854.0,895,1,3,1,1,432.0,0,Normal,220000.0
120,RL,4920,AllPub,Inside,TwnhsE,5,2001,2001,CemntBd,0.0,1338.0,0,2,2,1,0,582.0,0,Normal,213500.0
30,C (all),18000,AllPub,Inside,1Fam,4,1935,1950,MetalSd,0.0,894.0,0,1,2,1,0,1248.0,0,Normal,81000.0
190,RM,13600,AllPub,Inside,2fmCon,5,1900,1950,Wd Sdng,0.0,662.0,915,2,5,2,0,560.0,0,Normal,90000.0
30,RM,6000,AllPub,Inside,1Fam,6,1925,1980,MetalSd,0.0,1103.0,0,1,2,1,1,440.0,0,Normal,110500.0
20,RL,11000,AllPub,CulDSac,1Fam,6,1966,1966,Plywood,230.0,1154.0,0,1,3,1,1,480.0,0,Normal,154000.0
60,RL,14000,AllPub,Inside,1Fam,5,1996,1997,Wd Sdng,0.0,1306.0,954,2,3,1,0,533.0,0,Normal,328000.0
60,RL,7837,AllPub,Inside,1Fam,7,1993,1994,VinylSd,0.0,799.0,772,2,3,1,1,380.0,0,Normal,178000.0
60,RL,9760,AllPub,Inside,1Fam,6,1964,1964,HdBoard,106.0,780.0,813,1,4,1,0,442.0,0,Normal,167900.0
160,RM,3964,AllPub,Inside,TwnhsE,4,1973,1973,CemntBd,0.0,942.0,1230,2,5,1,1,576.0,0,Normal,151400.0
45,RL,9600,AllPub,Inside,1Fam,7,1949,2003,MetalSd,0.0,845.0,0,1,2,1,0,576.0,0,Normal,135000.0
20,RL,10152,AllPub,Inside,1Fam,5,1956,1956,MetalSd,0.0,1048.0,0,1,3,1,0,286.0,0,Normal,135000.0
60,RL,11700,AllPub,Inside,1Fam,6,1968,1968,MetalSd,0.0,727.0,727,1,4,1,0,441.0,0,Normal,154000.0
50,RL,7585,AllPub,Inside,1Fam,3,1948,1950,MetalSd,0.0,810.0,454,1,4,1,1,280.0,0,Normal,91500.0
60,RL,7950,AllPub,Corner,1Fam,6,1977,1977,HdBoard,0.0,690.0,728,1,3,1,0,440.0,0,Normal,159500.0
20,RL,8556,AllPub,Inside,1Fam,5,2006,2006,VinylSd,0.0,1240.0,0,2,2,1,0,826.0,0,Normal,194000.0
70,RL,13125,AllPub,Inside,1Fam,6,1940,1984,Wd Sdng,0.0,800.0,780,1,3,1,2,240.0,0,Normal,219500.0
50,RL,10800,AllPub,Inside,1Fam,8,1936,1989,Wd Sdng,0.0,796.0,370,2,3,1,1,566.0,0,Normal,170000.0
20,RL,15870,AllPub,Corner,1Fam,5,1969,1969,VinylSd,791.0,1096.0,0,1,3,1,0,299.0,0,Abnorml,138800.0
120,RM,4435,AllPub,Inside,TwnhsE,5,2004,2004,VinylSd,0.0,848.0,0,1,1,1,1,420.0,0,Normal,155900.0
20,RL,8775,AllPub,Inside,1Fam,5,1994,1994,VinylSd,0.0,990.0,0,1,3,1,0,299.0,0,Normal,126000.0
20,RL,11040,AllPub,Inside,1Fam,7,1971,2004,VinylSd,0.0,1258.0,0,2,3,1,0,528.0,0,Abnorml,145000.0
20,RL,7500,AllPub,Corner,1Fam,5,1963,1963,HdBoard,0.0,1040.0,0,1,3,1,0,308.0,0,Normal,133000.0
20,RL,8749,AllPub,Inside,1Fam,5,2002,2002,VinylSd,0.0,1459.0,0,2,3,1,1,527.0,0,Normal,192000.0
20,RL,8800,AllPub,Inside,1Fam,6,1964,1964,HdBoard,0.0,1251.0,0,1,3,1,2,461.0,0,Normal,160000.0
60,RL,13031,AllPub,Corner,1Fam,5,1995,1996,HdBoard,0.0,691.0,807,2,3,1,1,409.0,0,Normal,187500.0
85,RL,9069,AllPub,Inside,1Fam,6,1992,1992,HdBoard,0.0,936.0,0,1,2,1,0,564.0,0,Normal,147000.0
160,RM,1974,AllPub,Inside,TwnhsE,5,1973,1973,CemntBd,0.0,546.0,546,1,3,1,0,286.0,0,Normal,83500.0
60,FV,10574,AllPub,Inside,1Fam,5,2005,2006,VinylSd,0.0,1082.0,871,2,3,1,1,1043.0,0,Normal,252000.0
160,RM,2522,AllPub,Inside,Twnhs,5,2004,2004,VinylSd,0.0,970.0,739,2,3,1,0,380.0,0,Normal,137500.0
120,FV,3316,AllPub,Inside,TwnhsE,5,2005,2005,MetalSd,0.0,1247.0,0,1,1,1,1,550.0,0,Normal,197000.0
